trip_duration_days,miles_traveled,total_receipts_amount,reimbursement_amount,cost_per_mile,cost_per_day,receipts_ratio,miles_per_day,miles_traveled_scaled,total_receipts_amount_scaled,trip_duration_days_scaled
12,379.0,1897.29,1682.98,4.440580474934037,140.24833333333333,1.1273395999952465,31.583333333333332,-0.6220414449172008,0.9242412875398688,1.2631953843568162
6,333.0,1254.68,1585.02,4.759819819819819,264.17,0.7915862260413118,55.5,-0.7530492581902634,0.0587530622978215,-0.2657883368739479
2,634.0,1739.81,1490.51,2.35096214511041,745.255,1.1672581867951237,317.0,0.10419751996608095,0.7121420582855503,-1.2851108176944575
5,285.0,974.73,1282.84,4.50119298245614,256.568,0.7598219575317265,57.0,-0.8897530633447635,-0.31829277990275306,-0.5206189570790752
12,33.0,1249.13,1707.38,51.73878787878788,142.28166666666667,0.731606320795605,2.75,-1.6074480404058888,0.051278140260982166,1.2631953843568162
9,118.0,1285.82,1539.77,13.048898305084746,171.08555555555554,0.8350727706085973,13.11111111111111,-1.365368385444795,0.10069343567208777,0.49870352374143423
1,420.0,2273.6,1220.35,2.9055952380952377,1220.35,1.8630720694882617,420.0,-0.505273611347732,1.4310679382935683,-1.5399414378995848
11,312.0,2072.39,1586.22,5.084038461538461,144.2018181818182,1.3064959463378345,28.363636363636363,-0.8128571729453572,1.160071710720153,1.0083647641516889
10,753.0,2054.02,1779.08,2.36265604249668,177.908,1.1545405490478224,75.3,0.4431090369116124,1.1353303921946145,0.7535341439465616
5,125.0,96.38,570.99,4.56792,114.19800000000001,0.16879454981698452,25.0,-1.3454324138597638,-1.5012833692825518,-0.5206189570790752
6,597.0,888.84,1395.65,2.3377721943048577,232.60833333333335,0.6368645434027156,99.5,-0.001178329840512867,-0.4339722490458406,-0.2657883368739479
12,1065.0,203.2,1408.25,1.322300469483568,117.35416666666667,0.14429256169004082,88.75,1.331683770415863,-1.3574146896473833,1.2631953843568162
1,214.0,540.03,402.81,1.8822897196261683,402.81,1.3406568853802039,214.0,-1.091960775135795,-0.9037609978152009,-1.5399414378995848
11,886.0,922.66,1852.24,2.0905643340857787,168.38545454545454,0.4981319915345743,80.54545454545455,0.8218924970272065,-0.3884223637691004,1.0083647641516889
10,621.0,978.73,1656.28,2.6671175523349437,165.628,0.5909206172869322,62.1,0.06717357273673717,-0.312905448705031,0.7535341439465616
4,1000.0,2355.34,1699.56,1.69956,424.89,1.3858528089623199,250.0,1.146564034269144,1.5411580513190195,-0.7754495772842026
13,534.0,1765.96,1881.36,3.52314606741573,144.72,0.9386613938852746,41.07692307692308,-0.18060207410579424,0.7473617359906586,1.5180260045619436
6,475.0,1800.71,1671.23,3.5183789473684213,278.53833333333336,1.077475871065024,79.16666666666667,-0.3486338346082006,0.7941641757708692,-0.2657883368739479
11,623.0,2265.21,1739.18,2.7916211878009634,158.10727272727274,1.302458629929047,56.63636363636363,0.07286956461817468,1.4197680111063464,1.0083647641516889
1,620.0,973.91,1112.02,1.7935806451612903,1112.02,0.8758025934785345,620.0,0.06432557679601843,-0.31939718279828616,-1.5399414378995848
13,1004.0,1757.75,1960.67,1.9528585657370519,150.82076923076923,0.896504766227871,77.23076923076923,1.1579560180320192,0.7363042387073339,1.5180260045619436
8,962.0,1929.63,1897.19,1.9721309771309772,237.14875,1.0170989726911908,120.25,1.0383401885218315,0.967797860273452,0.24387290353630686
14,516.0,1464.67,1842.1,3.5699612403100773,131.57857142857142,0.7951088431681235,36.857142857142854,-0.23186600103873178,0.34157448185023676,1.772856624767071
11,685.0,2272.75,1873.94,2.7356788321167884,170.35818181818183,1.2128189803302134,62.27272727272727,0.2494453129427373,1.4299231304140525,1.0083647641516889
3,307.0,266.21,540.97,1.7621172638436482,180.32333333333335,0.4920975285135959,102.33333333333333,-0.8270971526489509,-1.2725507549552662,-1.03028019748933
3,375.0,1346.21,1339.93,3.5731466666666667,446.6433333333334,1.0046868119976415,125.0,-0.6334334286800758,0.1820286684296971,-1.03028019748933
4,1124.0,2177.18,1567.43,1.3945106761565838,391.8575,1.3890125874839705,281.0,1.4997155309182695,1.3012063197724772,-0.7754495772842026
3,779.0,2110.9,1520.73,1.9521566110397945,506.91,1.3880833547046485,259.6666666666667,0.5171569313702999,1.2119382418262228,-1.03028019748933
8,1173.0,671.25,1419.34,1.21000852514919,177.4175,0.47293108064311584,146.625,1.6392673320134883,-0.7270295978739278,0.24387290353630686
14,47.0,1667.14,1745.18,37.13148936170213,124.6557142857143,0.9552825496510389,3.357142857142857,-1.5675760972358264,0.6142677187509344,1.772856624767071
3,981.0,2008.83,1539.47,1.5692864424057085,513.1566666666666,1.304884148440697,327.0,1.092452111395488,1.074467017988349,-1.03028019748933
5,516.0,1450.67,1547.5,2.999031007751938,309.5,0.9374281098546042,103.2,-0.23186600103873178,0.32271882265820945,-0.5206189570790752
6,471.0,332.51,872.19,1.851783439490446,145.365,0.3812357399190543,78.5,-0.3600258183710756,-1.1832557403530226,-0.2657883368739479
2,941.0,1565.77,1432.79,1.522624867162593,716.395,1.0928119263813958,470.5,0.9785322737667378,0.47773927787266235,-1.2851108176944575
10,377.0,301.96,837.36,2.221114058355438,83.736,0.36060953472819335,37.7,-0.6277374367986382,-1.224401482375625,0.7535341439465616
7,273.0,285.83,793.58,2.906886446886447,113.36857142857143,0.3601779278711661,39.0,-0.9239290146333885,-1.2461258954304395,-0.010957716668820516
1,458.0,834.7,737.28,1.6097816593886463,737.28,1.1321343315972223,458.0,-0.3970497656004194,-0.506889776807009,-1.5399414378995848
11,772.0,932.31,1575.52,2.0408290155440416,143.2290909090909,0.5917474865441251,70.18181818181819,0.4972209597852687,-0.3754254272545959,1.0083647641516889
11,36.0,1541.47,1593.24,44.25666666666667,144.84,0.9675064648138385,3.272727272727273,-1.5989040525837326,0.44501124084650073,1.0083647641516889
12,211.0,1048.29,1579.73,7.486872037914692,131.64416666666668,0.6635880815075994,17.583333333333332,-1.1005047629579512,-0.219219759176644,1.2631953843568162
7,987.0,2164.1,1839.67,1.8639007092198583,262.81,1.176352280572059,141.0,1.1095400870398004,1.2835897467559263,-0.010957716668820516
9,662.0,2275.59,1599.27,2.4158157099697886,177.69666666666666,1.4228929449061136,73.55555555555556,0.183941406306206,1.4337481355644355,0.49870352374143423
12,96.0,1164.37,1553.21,16.179270833333334,129.43416666666667,0.7496539424804114,8.0,-1.4280242961406076,-0.06287940781874914,1.2631953843568162
5,569.0,1856.7,1623.81,2.8537961335676623,324.762,1.1434219520756739,113.8,-0.08092221618063793,0.8695733442109841,-0.5206189570790752
12,128.0,477.17,874.99,6.835859375,72.91583333333334,0.5453433753528611,10.666666666666666,-1.3368884260376075,-0.9884229075874034,1.2631953843568162
4,886.0,2401.28,1698.0,1.9164785553047403,424.5,1.4141813898704358,221.5,0.8218924970272065,1.6030315501248578,-0.7754495772842026
13,19.0,807.27,1331.53,70.08052631578947,102.42538461538462,0.6062724835339797,1.4615384615384615,-1.6473199835759516,-0.5438334004953883,1.5180260045619436
8,275.0,2347.09,1454.47,5.288981818181818,181.80875,1.6137080861069668,34.375,-0.918233022751951,1.5300466807237176,0.24387290353630686
9,963.0,588.5,1434.42,1.489532710280374,159.38,0.4102703531741052,107.0,1.0411881844625503,-0.8384800120268034,0.49870352374143423
14,1056.0,2489.69,1894.16,1.7937121212121212,135.29714285714286,1.314403218313131,75.42857142857143,1.3060518069493943,1.72210503792251,1.772856624767071
5,728.0,423.16,947.72,1.3018131868131868,189.544,0.4465031865951969,145.6,0.37190913839364365,-1.0611653470846458,-0.5206189570790752
4,286.0,1063.49,418.17,1.4621328671328673,104.5425,2.543200133916828,71.5,-0.8869050674040447,-0.1987479006253,-0.7754495772842026
11,332.0,1352.48,1663.39,5.010210843373494,151.21727272727273,0.8130865281142726,30.181818181818183,-0.7558972541309821,0.19047331008212645,1.0083647641516889
12,49.0,1118.38,1494.81,30.506326530612245,124.5675,0.7481753533893941,4.083333333333333,-1.561880105354389,-0.12482024826455854,1.2631953843568162
2,18.0,2503.46,1206.95,67.05277777777778,603.475,2.0742035709847135,9.0,-1.6501679795166702,1.7406509255706681,-1.2851108176944575
14,592.0,1268.36,1930.24,3.2605405405405405,137.87428571428572,0.6570996352785146,42.285714285714285,-0.015418309544106626,0.07717773499403081,1.772856624767071
3,892.0,171.32,875.39,0.9813789237668161,291.7966666666667,0.19570705628348506,297.3333333333333,0.838980472671519,-1.4003517192932284,-1.03028019748933
11,741.0,1872.39,1847.08,2.492685560053981,167.91636363636363,1.0137027091409143,67.36363636363636,0.4089330856229874,0.890705150834049,1.0083647641516889
14,807.0,2358.41,1819.41,2.2545353159851302,129.95785714285714,1.2962498832038956,57.642857142857146,0.596900817710425,1.5452928280132707,1.772856624767071
5,873.0,1584.53,1796.7,2.0580756013745707,359.34000000000003,0.8819112817944008,174.6,0.7848685497978627,0.5030058611899789,-0.5206189570790752
3,1159.0,2209.44,1434.84,1.2379982743744606,478.28,1.5398511332273983,386.3333333333333,1.5993953888434258,1.3446551458821063,-1.03028019748933
11,920.0,1338.65,1871.27,2.0339891304347826,170.11545454545455,0.7153697756069408,83.63636363636364,0.918724359011644,0.17184661246600244,1.0083647641516889
1,388.0,390.7,332.06,0.8558247422680413,332.06,1.1765945913389146,388.0,-0.596409481450732,-1.1048835397541605,-1.5399414378995848
9,576.0,1059.79,1547.5,2.6866319444444446,171.94444444444446,0.6848400646203554,64.0,-0.060986244595606656,-0.20373118198319298,0.49870352374143423
9,524.0,2367.12,1640.78,3.1312595419847327,182.30888888888887,1.442679701117761,58.22222222222222,-0.20908203351298177,1.5570237416963106,0.49870352374143423
10,459.0,2183.11,1559.59,3.3977995642701524,155.959,1.399797382645439,45.9,-0.3942017696597006,1.3091930382731007,0.7535341439465616
4,725.0,588.9,1097.95,1.5144137931034483,274.4875,0.5363632223689603,181.25,0.3633651505714874,-0.8379412789070313,-0.7754495772842026
1,992.0,958.87,1222.41,1.2322681451612905,1222.41,0.7844094861789416,992.0,1.1237800667433941,-0.33965354810172116,-1.5399414378995848
10,536.0,2194.42,1615.13,3.0133022388059705,161.513,1.3586646276151144,53.6,-0.17490608222435675,1.3244257172346598,0.7535341439465616
11,1126.0,1593.03,2143.74,1.9038543516873887,194.88545454545454,0.7431078395700972,102.36363636363636,1.505411522799707,0.5144539399851383,1.0083647641516889
10,314.0,1098.8,1539.1,4.901592356687898,153.91,0.713923721655513,31.4,-0.8071611810639197,-0.15119123447740834,0.7535341439465616
1,9.0,2246.28,1120.22,124.4688888888889,1120.22,2.0052132616807414,9.0,-1.675799942983139,1.394272466213127,-1.5399414378995848
11,706.0,1508.23,2030.59,2.8761898016997165,184.5990909090909,0.7427545688691465,64.18181818181819,0.3092532276978311,0.4002425185934302,1.0083647641516889
10,976.0,2166.02,1775.03,1.8186782786885245,177.503,1.2202723334253505,97.6,1.078212131691894,1.286175665730833,0.7535341439465616
5,1028.0,653.19,1313.95,1.278161478599222,262.79,0.4971193728832909,205.6,1.2263079206092693,-0.7513533982316429,-0.5206189570790752
8,1166.0,99.47,1149.07,0.9854802744425385,143.63375,0.08656565744471617,145.75,1.619331360428457,-1.4971216559323113,0.24387290353630686
12,882.0,1958.14,1944.88,2.2050793650793654,162.07333333333335,1.0068179013615235,73.5,0.8105005132643315,1.0061960633852163,1.2631953843568162
11,448.0,732.79,1090.35,2.433816964285714,99.12272727272726,0.6720686018251021,40.72727272727273,-0.4255297250076069,-0.6441455073969735,1.0083647641516889
7,623.0,1691.39,1800.86,2.8906260032102726,257.2657142857143,0.9392123763090968,89.0,0.07286956461817468,0.6469284141371247,-0.010957716668820516
3,127.0,293.49,303.2,2.3874015748031496,101.06666666666666,0.9679749340369393,42.333333333333336,-1.3397364219783263,-1.2358091561868016,-1.03028019748933
12,218.0,486.02,1005.67,4.613165137614678,83.80583333333333,0.4832798035140752,18.166666666666668,-1.0805687913729198,-0.9765034373124434,1.2631953843568162
3,1166.0,530.44,785.59,0.6737478559176673,261.86333333333334,0.6752122608485343,388.6666666666667,1.619331360428457,-0.9166771243617394,-1.03028019748933
11,17.0,550.58,830.07,48.82764705882353,75.4609090909091,0.6632934571783102,1.5454545454545454,-1.653015975457389,-0.8895519117812087,1.0083647641516889
9,696.0,1749.97,1649.49,2.369956896551724,183.27666666666667,1.0609157982164183,77.33333333333333,0.2807732682906436,0.7258258795277645,0.49870352374143423
4,305.0,125.79,664.43,2.1784590163934423,166.1075,0.18932016916755717,76.25,-0.8327931445303884,-1.4616730166513001,-0.7754495772842026
12,104.0,1300.05,1779.92,17.114615384615384,148.32666666666668,0.7303979954155242,8.666666666666666,-1.4052403286148576,0.11985886640798411,1.2631953843568162
1,303.0,931.53,857.42,2.8297689768976895,857.42,1.086433719763943,303.0,-0.8384891364118259,-0.37647595683815166,-1.5399414378995848
8,1012.0,2390.84,1732.12,1.7115810276679841,216.515,1.3802969771147497,126.5,1.1807399855577692,1.588970615698803,0.24387290353630686
9,938.0,2224.29,1913.87,2.040373134328358,212.6522222222222,1.162194924420154,104.22222222222223,0.9699882859445815,1.3646556129536493,0.49870352374143423
3,471.0,288.19,535.67,1.1373036093418258,178.55666666666664,0.5379991412623444,157.0,-0.3600258183710756,-1.2429473700237834,-1.03028019748933
5,72.0,977.67,1156.55,16.063194444444445,231.31,0.8453331027625265,14.4,-1.4963761987178577,-0.31433309147242744,-0.5206189570790752
10,160.0,2272.56,1642.15,10.2634375,164.215,1.3838930670158023,16.0,-1.2457525559346074,1.4296672321821606,0.7535341439465616
10,965.0,1851.28,1805.77,1.8712642487046631,180.577,1.0252025451746347,96.5,1.0468841763439878,0.8622735104380705,0.7535341439465616
3,266.0,2178.16,1447.95,5.443421052631579,482.65000000000003,1.5043060879174004,88.66666666666667,-0.9438649862184197,1.3025262159159192,-1.03028019748933
12,734.0,2491.82,1792.31,2.441839237057221,149.35916666666665,1.390284046844575,61.166666666666664,0.38899711403795617,1.7249737917852972,1.2631953843568162
12,64.0,1641.01,1710.72,26.73,142.56,0.95925107557052,5.333333333333333,-1.5191601662436076,0.5790749777018148,1.2631953843568162
9,497.0,1845.08,1674.09,3.368390342052314,186.01,1.1021390725707698,55.22222222222222,-0.2859779239123881,0.8539231470816012,0.49870352374143423
3,781.0,1801.38,1586.21,2.030998719590269,528.7366666666667,1.1356503867709824,260.3333333333333,0.5228529232517375,0.7950665537464877,-1.03028019748933
3,158.0,1070.74,1183.16,7.488354430379747,394.3866666666667,0.9049832651543324,52.666666666666664,-1.2514485478160449,-0.1889833628294287,-1.03028019748933
3,1096.0,200.27,802.96,0.7326277372262774,267.65333333333336,0.24941466573677393,365.3333333333333,1.4199716445781443,-1.3613609097497148,-1.03028019748933
11,1116.0,2067.8,1987.44,1.7808602150537636,180.67636363636365,1.0404339250493098,101.45454545454545,1.4769315633925193,1.1538897481707673,1.0083647641516889
10,831.0,39.86,982.64,1.1824789410348977,98.264,0.040564194415045184,83.1,0.6652527202876751,-1.577406359106365,0.7535341439465616
14,124.0,1064.64,1761.68,14.207096774193548,125.83428571428571,0.6043322283275055,8.857142857142858,-1.3482804098004826,-0.19719904290595477,1.772856624767071
4,10.0,1262.73,1261.41,126.141,315.3525,1.001046448022451,2.5,-1.6729519470424203,0.06959506633323713,-0.7754495772842026
5,955.0,106.86,897.78,0.9400837696335078,179.55599999999998,0.11902693310165074,191.0,1.0184042169368004,-1.48716856154452,-0.5206189570790752
7,1176.0,2489.13,1921.16,1.633639455782313,274.4514285714286,1.2956390930479502,168.0,1.6478113198356446,1.7213508115548288,-0.010957716668820516
6,803.0,465.6,1012.0,1.2602739726027397,168.66666666666666,0.4600790513833992,133.83333333333334,0.58550883394755,-1.0040057630768144,-0.2657883368739479
9,868.0,62.12,1022.81,1.178352534562212,113.64555555555555,0.06073464279778258,96.44444444444444,0.7706285700942689,-1.5474258609910416,0.49870352374143423
1,181.0,128.05,225.12,1.2437569060773481,225.12,0.5688077469793889,181.0,-1.1859446411795136,-1.4586291745245872,-1.5399414378995848
3,70.0,631.88,564.16,8.05942857142857,188.0533333333333,1.1200368689733409,23.333333333333332,-1.502072190599295,-0.7800544051875075,-1.03028019748933
8,1090.0,419.76,1189.47,1.091256880733945,148.68375,0.3528966682640167,136.25,1.4028836689338318,-1.0657445786027098,0.24387290353630686
14,1184.0,2269.89,1943.24,1.64125,138.80285714285714,1.168095551758918,84.57142857142857,1.6705952873613945,1.4260711886076811,1.772856624767071
1,735.0,1676.9,1365.21,1.8574285714285714,1365.21,1.228309197852345,735.0,0.3918451099786749,0.6274128068733763,-1.5399414378995848
2,547.0,119.09,509.52,0.9314808043875685,254.76,0.23372978489558802,273.5,-0.14357812687645047,-1.4706967964074846,-1.2851108176944575
11,265.0,218.66,949.34,3.582415094339623,86.30363636363637,0.23032843870478437,24.09090909090909,-0.9467129821591385,-1.3365926545681877,1.0083647641516889
10,223.0,886.32,1305.54,5.854439461883408,130.554,0.6788914931752379,22.3,-1.0663288116693261,-0.43736626770040543,0.7535341439465616
12,959.0,1947.82,1833.24,1.911616266944734,152.77,1.0625013637057885,79.91666666666667,1.0297962006996753,0.992296748895093,1.2631953843568162
11,498.0,1578.39,1793.52,3.60144578313253,163.0472727272727,0.8800515188010171,45.27272727272727,-0.2831299279716693,0.4947363078014757,1.0083647641516889
14,127.0,988.4,1688.9,13.298425196850394,120.63571428571429,0.5852329918882112,9.071428571428571,-1.3397364219783263,-0.2998815755345379,1.772856624767071
3,621.0,214.08,779.66,1.2554911433172302,259.88666666666666,0.2745812277146449,207.0,0.06717357273673717,-1.3427611487895792,-1.03028019748933
6,1193.0,2241.5,1839.47,1.541886001676446,306.5783333333333,1.2185575192854463,198.83333333333334,1.6962272508278633,1.3878346054318487,-0.2657883368739479
4,448.0,2055.97,1497.46,3.342544642857143,374.365,1.3729715651837109,112.0,-0.4255297250076069,1.1379567161535038,-0.7754495772842026
8,466.0,2064.63,1558.12,3.343605150214592,194.765,1.325077657690037,58.25,-0.37426579807466936,1.1496202881965725,0.24387290353630686
12,229.0,1216.16,1696.65,7.408951965065502,141.38750000000002,0.7168007544278431,19.083333333333332,-1.0492408360250136,0.00687306286375783,1.2631953843568162
13,658.0,559.48,1573.12,2.390759878419453,121.00923076923075,0.355649918633035,50.61538461538461,0.172549422543331,-0.8775650998662772,1.5180260045619436
13,1034.0,2477.98,1842.24,1.7816634429400386,141.71076923076924,1.3450907590759076,79.53846153846153,1.2433958962535818,1.7063336258411785,1.5180260045619436
4,842.0,2464.29,1611.66,1.9140855106888361,402.915,1.529038382785451,210.5,0.6965806756355813,1.6878954848169745,-0.7754495772842026
13,837.0,1218.93,1921.68,2.2959139784946236,147.82153846153847,0.6343043586861496,64.38461538461539,0.6823406959319875,0.010603789718180351,1.5180260045619436
11,927.0,1306.37,1804.68,1.9467961165048544,164.06181818181818,0.7238790256444355,84.27272727272727,0.9386603305966753,0.12837084970038493,1.0083647641516889
4,1047.0,1657.68,1605.84,1.533753581661891,401.46,1.032282170079211,261.75,1.2804198434829255,0.6015266804683217,-0.7754495772842026
4,262.0,1681.28,1435.34,5.478396946564885,358.835,1.171346161884989,65.5,-0.9552569699812947,0.6333119345348819,-0.7754495772842026
7,1126.0,1103.75,2014.72,1.7892717584369449,287.81714285714287,0.547842876429479,160.85714285714286,1.505411522799707,-0.1445244121202272,-0.010957716668820516
5,781.0,672.91,1125.36,1.440921895006402,225.07199999999997,0.597950877941281,156.2,0.5228529232517375,-0.7247938554268731,-0.5206189570790752
5,831.0,591.65,1090.31,1.3120457280385078,218.06199999999998,0.5426438352395191,166.2,0.6652527202876751,-0.8342374887085974,-0.5206189570790752
7,1089.0,1026.25,2132.85,1.9585399449035812,304.6928571428571,0.48116370115104207,155.57142857142858,1.4000356729931132,-0.24890395407609264,-0.010957716668820516
1,793.0,2171.07,1421.36,1.7923833543505674,1421.36,1.5274596161422864,793.0,0.5570288745403625,1.2929771713679572,-1.5399414378995848
9,368.0,495.12,847.33,2.3025271739130435,94.14777777777778,0.5843296000377657,40.888888888888886,-0.653369400265107,-0.9642472588376255,0.49870352374143423
6,818.0,1130.38,1704.06,2.08320293398533,284.01,0.6633451873760314,136.33333333333334,0.6282287730583314,-0.10865825467139227,-0.2657883368739479
11,667.0,1915.95,1732.2,2.597001499250375,157.47272727272727,1.1060789747142363,60.63636363636363,0.19818138600979976,0.9493731875772424,1.0083647641516889
2,267.0,2116.93,1349.04,5.052584269662921,674.52,1.5692121805135504,133.5,-0.941016990277701,1.2200596436067885,-1.2851108176944575
10,1083.0,2105.36,1844.58,1.703213296398892,184.458,1.141376356677401,108.3,1.3829476973488006,1.2044767881173777,0.7535341439465616
13,529.0,1767.79,2015.18,3.809413988657845,155.01384615384615,0.8772367728937365,40.69230769230769,-0.194842053809388,0.7498264400136163,1.5180260045619436
9,1155.0,1346.4,2248.12,1.9464242424242424,249.7911111111111,0.5989004145686174,128.33333333333334,1.5880034050805507,0.18228456666158896,0.49870352374143423
7,1185.0,1768.01,2072.18,1.7486751054852319,296.0257142857143,0.8532125587545484,169.28571428571428,1.6734432833021133,0.750122743229491,-0.010957716668820516
5,763.0,1420.94,1777.14,2.3291480996068152,355.428,0.7995655941569038,152.6,0.47158899631879997,0.28267748353114003,-0.5206189570790752
7,368.0,1231.69,1550.04,4.212065217391304,221.43428571428572,0.7946182034012026,52.57142857142857,-0.653369400265107,0.027789376238913793,-0.010957716668820516
6,659.0,322.1,972.58,1.4758421851289834,162.09666666666666,0.331180982541282,109.83333333333333,0.17539741848404974,-1.1972762697950943,-0.2657883368739479
14,1138.0,518.18,1696.86,1.4910896309314585,121.2042857142857,0.30537581179354806,81.28571428571429,1.539587474088332,-0.9331892944827578,1.772856624767071
6,172.0,1977.78,1603.89,9.324941860465117,267.315,1.2331144903952265,28.666666666666668,-1.2115766046459824,1.0326478595660316,-0.2657883368739479
6,628.0,311.47,903.3,1.4383757961783439,150.54999999999998,0.3448134617513562,104.66666666666667,0.08710954432176844,-1.2115931024530409,-0.2657883368739479
2,500.0,1246.48,1264.53,2.52906,632.265,0.9857259218840202,250.0,-0.2774339360902318,0.04770903334249116,-1.2851108176944575
8,7.0,2075.6,1422.12,203.16,177.765,1.4595111523640762,0.875,-1.6814959348645766,1.164395044006325,0.24387290353630686
5,942.0,2092.87,1696.72,1.8011889596602972,339.344,1.2334798906124758,188.4,0.9813802697074565,1.18765484645249,-0.5206189570790752
12,81.0,2485.34,1589.65,19.62530864197531,132.47083333333333,1.563451074135816,6.75,-1.4707442352513889,1.7162463152449874,1.2631953843568162
4,166.0,791.52,866.18,5.217951807228915,216.545,0.9138054445958115,41.5,-1.228664580290295,-0.565046017086419,-0.7754495772842026
3,213.0,1724.85,1344.71,6.313192488262911,448.2366666666667,1.2826929226375947,71.0,-1.0948087710765135,0.6919934396060696,-1.03028019748933
11,1004.0,167.15,1175.65,1.1709661354581675,106.87727272727274,0.14217666822608768,91.27272727272727,1.1579560180320192,-1.4059680120668536,1.0083647641516889
5,116.0,478.1,624.04,5.379655172413793,124.80799999999999,0.766136786103455,23.2,-1.3710643773262325,-0.987170353083933,-0.5206189570790752
13,112.0,2299.56,1807.67,16.139910714285715,139.05153846153846,1.2721127196888813,8.615384615384615,-1.3824563610891076,1.4660317177667848,1.5180260045619436
1,43.0,2149.22,1134.47,26.383023255813953,1134.47,1.8944705457173832,43.0,-1.5789680809987015,1.2635488747004,-1.5399414378995848
2,660.0,1944.4,1531.2,2.3200000000000003,765.6,1.269853709508882,330.0,0.17824541442476852,0.9876905807210409,-1.2851108176944575
10,888.0,298.68,1171.54,1.3193018018018017,117.154,0.2549464807006163,88.8,0.8275884889086439,-1.2288190939577572,0.7535341439465616
10,860.0,2380.76,1759.97,2.0464767441860467,175.997,1.3527276033114202,86.0,0.7478446025685189,1.5753945410805434,0.7535341439465616
10,1187.0,1981.09,2013.21,1.6960488626790229,201.321,0.9840453802633604,118.7,1.6791392751835508,1.0371058761321466,0.7535341439465616
12,1139.0,124.65,1314.3,1.1539069359086918,109.52499999999999,0.09484136041999544,94.91666666666667,1.5424354700290506,-1.4632084060426507,1.2631953843568162
5,966.0,359.51,927.98,0.9606418219461698,185.596,0.38741136662428066,193.2,1.0497321722847066,-1.1468912547683987,-0.5206189570790752
10,796.0,1352.08,2000.19,2.5128015075376884,200.019,0.6759757823006813,79.6,0.5655728623625188,0.1899345769623541,0.7535341439465616
9,72.0,1281.32,1515.54,21.049166666666665,168.39333333333332,0.8454544254853056,8.0,-1.4963761987178577,0.09463268807465042,0.49870352374143423
10,215.0,2440.91,1638.66,7.621674418604652,163.866,1.4895768493769297,21.5,-1.089112779195076,1.6564065339662888,0.7535341439465616
7,671.0,1297.02,1703.2,2.538301043219076,243.31428571428572,0.7615194927195866,95.85714285714286,0.20957336977267477,0.11577796302570967,-0.010957716668820516
5,230.0,333.69,538.36,2.3406956521739133,107.672,0.6198268816405379,46.0,-1.0463928400842948,-1.1816664776496946,-0.5206189570790752
5,467.0,1243.31,1549.82,3.3186723768736615,309.964,0.8022286459072666,93.4,-0.3714178021339506,0.043439573368296305,-0.5206189570790752
13,247.0,2339.61,1705.9,6.9064777327935225,131.22307692307692,1.371481329503488,19.0,-0.997976909092076,1.5199723713839774,1.5180260045619436
14,777.0,1248.61,1837.25,2.3645431145431144,131.23214285714286,0.6796081099469315,55.5,0.5114609394888625,0.05057778720527801,1.772856624767071
11,740.0,1171.99,902.09,1.2190405405405407,82.00818181818182,1.2991940937157047,67.27272727272727,0.40608508968226864,-0.052616541887088406,1.0083647641516889
6,884.0,1798.31,1897.87,2.1469117647058824,316.31166666666667,0.9475411909140247,147.33333333333334,0.8161965051457689,0.7909317770522358,-0.2657883368739479
5,789.0,1853.31,1792.88,2.27234474017744,358.576,1.0337055463834723,157.8,0.5456368907774874,0.8650075810209145,-0.5206189570790752
4,825.0,874.99,784.52,0.9509333333333333,196.13,1.1153189211237444,206.25,0.6481647446433626,-0.45262588331795334,-0.7754495772842026
2,301.0,769.23,731.28,2.429501661129568,365.64,1.0518953068592058,150.5,-0.8441851282932634,-0.5950669201857253,-1.2851108176944575
12,1007.0,1353.77,1925.32,1.9119364448857994,160.44333333333333,0.7031402572039973,83.91666666666667,1.1665000058541755,0.19221072439339176,1.2631953843568162
5,865.0,644.79,1202.46,1.390127167630058,240.49200000000002,0.5362257372386607,173.0,0.7620845822721126,-0.7626667937468594,-0.5206189570790752
14,81.0,1251.97,1682.62,20.773086419753085,120.18714285714285,0.7440598590293709,5.785714285714286,-1.4707442352513889,0.05510314541136473,1.772856624767071
8,1159.0,2175.27,1752.18,1.5118032786885247,219.0225,1.2414649179878778,144.875,1.5993953888434258,1.2986338691255652,0.24387290353630686
11,496.0,373.98,1152.99,2.324576612903226,104.81727272727272,0.3243566726511071,45.09090909090909,-0.2888259198531068,-1.127402584160639,1.0083647641516889
1,752.0,1632.35,1362.39,1.8116888297872342,1362.39,1.198151777391202,752.0,0.4402610409708937,0.5674114056587464,-1.5399414378995848
5,1014.0,1853.57,1749.31,1.7251577909270217,349.86199999999997,1.0596006425390583,202.8,1.1864359774392066,0.8653577575487664,-0.5206189570790752
9,686.0,145.66,972.95,1.4182944606413994,108.10555555555555,0.14970964592219538,76.22222222222223,0.2522933088834561,-1.4349114489266155,0.49870352374143423
5,654.0,1272.89,1724.68,2.637125382262997,344.93600000000004,0.7380441589164367,130.8,0.161157438780456,0.08327888757545135,-0.5206189570790752
8,621.0,2391.34,1593.12,2.5654106280193236,199.14,1.5010419805162198,77.625,0.06717357273673717,1.5896440320985183,0.24387290353630686
9,1080.0,539.51,1306.91,1.2101018518518518,145.21222222222224,0.412813430152038,120.0,1.3744037095266444,-0.9044613508709047,0.49870352374143423
